step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
1,0,1,0.2739234,"[5.904418182373047, 0.4]",[0.0007637  0.         0.02679045 0.03641457 0.09435484],[0.00146299 0.00103543 0.00043668 0.01127082 0.0828949 ],[2.8524973e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00],"[0.008015025407075882, 0.02985229529440403, 0.03574066236615181, 0.10708465427160263, 0.3016815185546875]","[0.019169200211763382, 0.04100646823644638, 0.04689483717083931, 0.11823882907629013, 0.312835693359375]","[0.0333474762737751, 0.0304311104118824, 0.02607000060379505, 0.03029000014066696, 0.03435000032186508]",[0.00684791 0.00483542 0.00841285 0.01275249 0.0500556 ],0.1058945,0.11853311,"[7.222247695922852, 5.984223556518555, 7.657734298706055, 6.583329772949219, 5.5979053497314455]","[7.18555850982666, 6.1268775939941404, 7.47255916595459, 7.735896873474121, 10.0]",0.7002231589085239,0.07473277226266663,0.1991327470041639,0.2104191100717879,0.06879102693134553,0.1,0.04714750263856006,0.0,
2,0,1,-0.46042657,"[0.42000000104308133, 0.4]",[0.         0.30670103 0.         0.         0.4522388 ],[0.03278688 0.07166667 0.06792305 0.10223093 0.17544644],[0.         0.         0.         0.00675676 0.        ],"[0.2414398193359375, 0.2733306884765625, 0.2733306884765625, 0.2733306884765625, 0.2611846923828125]","[0.252593994140625, 0.28448486328125, 0.28448486328125, 0.28448486328125, 0.2723388671875]","[0.04243333265185356, 0.037611111998558044, 0.037611111998558044, 0.037611111998558044, 0.04079444333910942]",[0.11069724 0.13772976 0.13439314 0.13230476 0.14842361],0.13372777,0.12541145,"[5.893344306945801, 5.469878005981445, 6.572806930541993, 5.559156227111816, 4.314811515808105]","[10.0, 10.0, 10.0, 10.0, 10.0]",0.2787765769964176,0.0654372239750994,0.0,0.06026504077550393,0.0639814862420264,0.08909282600378787,0.0,0.0,
3,0,1,-0.918053,"[0.42000000104308133, 0.4862019956111908]",[0.         0.48891968 0.         0.36725664 0.        ],[0.03125    0.325      0.12479339 0.03666667 0.        ],[0. 0. 0. 0. 0.],"[0.2490386962890625, 0.23664093017578125, 0.2242431640625, 0.19458770751953125, 0.1649322509765625]","[0.26019287109375, 0.24779510498046875, 0.2353973388671875, 0.20574188232421875, 0.17608642578125]","[0.043977778404951096, 0.041511110961437225, 0.039044443517923355, 0.03881110996007919, 0.03857777640223503]",[0.16009827 0.16848719 0.1761068  0.17763126 0.17919491],0.14616765,0.12197734,"[6.506681823730469, 5.95519905090332, 5.279850578308106, 2.8866294860839843, 1.361601972579956]","[10.0, 10.0, 7.978638648986816, 3.4220705032348633, 1.2259000062942504]",0.49094051746276846,0.053975789694506685,0.2,0.035955923810457674,0.06313387583280404,0.08787492812500003,0.05,0.0,
4,0,1,-0.96694475,"[0.5105120003223419, 0.7542520046234131]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0.         0.         0.01351351 0.         0.        ],"[0.1354827880859375, 0.1060333251953125, 0.1060333251953125, 0.1060333251953125, 0.1060333251953125]","[0.146636962890625, 0.1171875, 0.1171875, 0.1171875, 0.1171875]","[0.1377333402633667, 0.23688888549804688, 0.23688888549804688, 0.23688888549804688, 0.23688888549804688]",[0.17791432 0.17712818 0.17649502 0.17599575 0.1758093 ],0.14395043,0.11590688,"[1.2461514711380004, 1.2617584943771363, 0.864365017414093, 1.0510759830474854, 0.9541550040245056]","[1.106359028816223, 1.2604864835739136, 0.8635105013847351, 1.0173510313034058, 0.9316779851913453]",0.5815387686465372,0.011413764345317224,0.2,0.25,0.004734289717886664,0.06539071458333333,0.0,0.05,
5,1,1,0.6265404,"[0.763635015487671, 0.8982679963111877]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0.         0.         0.00337838 0.         0.        ],"[0.1090087890625, 0.1090087890625, 0.03204345703125, 0.03204345703125, 0.03204345703125]","[0.1201629638671875, 0.1201629638671875, 0.0431976318359375, 0.0431976318359375, 0.0431976318359375]","[0.030311111360788345, 0.030311111360788345, 0.02836666628718376, 0.02836666628718376, 0.02836666628718376]",[0.17213114 0.16745152 0.16383523 0.16116327 0.15896754],0.13815786,0.112470455,"[8.004960632324218, 9.231204795837403, 7.553640556335449, 10.0, 8.782427024841308]","[7.770264625549316, 9.244747734069824, 7.854134941101075, 10.0, 8.995581245422363]",0.6830795373939854,0.09115529641256134,0.2,0.25,0.07149658889809073,0.020427652083333317,0.0,0.05,
6,1,1,0.8255112,"[0.9094670057296753, 1.363915967941284]",[0.06469761 0.         0.         0.         0.07965686],[0.         0.         0.         0.00456621 0.00343401],[0.         0.00185185 0.         0.         0.        ],"[0.0378977470099926, 0.0337982177734375, 0.01092529296875, 0.01092529296875, 0.0]","[0.0486399345099926, 0.0445404052734375, 0.02166748046875, 0.02166748046875, 0.0107421875]","[0.02791481465101242, 0.029899999499320984, 0.02975555509328842, 0.02975555509328842, 0.024033334106206894]",[0.12764381 0.12666602 0.12349153 0.12087717 0.12039402],0.12602817,0.11131537,"[10.0, 8.998929214477538, 10.0, 10.0, 10.0]","[10.0, 9.164318656921386, 10.0, 10.0, 10.0]",0.7150649771501505,0.09867290533260595,0.2,0.21391138206337387,0.07178652804066823,0.08869438229166669,0.0,0.0419997794218358,
7,1,1,0.21327162,"[1.376993989944458, 1.6089630126953125]",[0.02545455 0.         0.         0.         0.        ],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.00414276123046875, 0.0082855224609375, 0.0082855224609375, 0.0082855224609375, 0.0380401611328125]","[0.01488494873046875, 0.0190277099609375, 0.0190277099609375, 0.0190277099609375, 0.0487823486328125]","[0.02701111137866974, 0.029988888651132584, 0.029988888651132584, 0.029988888651132584, 0.028044443577528]",[0.11694822 0.11545736 0.11370729 0.11251315 0.1116384 ],0.11808021,0.11055089,"[9.666368103027343, 6.611139488220215, 9.355632972717284, 9.753644752502442, 8.847312736511231]","[9.880158042907714, 6.537371444702148, 9.699836921691894, 9.79521827697754, 9.265974807739259]",0.8074629685085531,0.0921030182861207,0.2,0.24363636363636362,0.07172358658606869,0.1,0.05,0.05,
8,1,1,0.45899308,"[1.6231409549713134, 1.8875509738922118]",[0. 0. 0. 0. 0.],[0.         0.00669643 0.00202429 0.         0.        ],[0. 0. 0. 0. 0.],"[0.0352783203125, 0.0325164794921875, 0.0325164794921875, 0.0325164794921875, 0.019195556640625]","[0.0460205078125, 0.0432586669921875, 0.0432586669921875, 0.0432586669921875, 0.029937744140625]","[0.030283333733677864, 0.03252222388982773, 0.03252222388982773, 0.03252222388982773, 0.03082222305238247]",[0.10930341 0.10781155 0.10621874 0.10518805 0.10393232],0.11271411,0.10833267,"[7.007258415222168, 9.327958297729491, 10.0, 10.0, 10.0]","[6.960983657836914, 9.164136123657226, 9.919366073608398, 10.0, 10.0]",0.8063179005609181,0.09505343178896354,0.2,0.25,0.06998518884135886,0.1,0.05,0.04127927993059573,
9,1,1,0.087249994,"[1.904037046432495, 2.2147159576416016]",[0. 0. 0. 0. 0.],[0.         0.00255102 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.019195556640625, 0.0373992919921875, 0.0298309326171875, 0.0222625732421875, 0.0222625732421875]","[0.029937744140625, 0.0481414794921875, 0.0405731201171875, 0.0330047607421875, 0.0330047607421875]","[0.03082222305238247, 0.03024444356560707, 0.03085000067949295, 0.03145555406808853, 0.03145555406808853]",[0.10178789 0.10062581 0.09951464 0.09857355 0.098139  ],0.10776866,0.10634726,"[7.537942123413086, 7.601642799377442, 7.88608455657959, 7.437491035461426, 9.836104011535644]","[7.211331748962403, 7.8688360214233395, 7.556142807006836, 7.488888168334961, 9.917362785339355]",0.7919106465692924,0.08633199807608209,0.2,0.25,0.07070456994304022,0.08742509895833334,0.05,0.04744897959183674,
10,2,1,0.87014484,"[2.2426730155944825, 2.583235025405884]",[0.         0.01839465 0.         0.         0.        ],[0.         0.00131234 0.         0.00347222 0.        ],[0. 0. 0. 0. 0.],"[0.0388031005859375, 0.03989410400390625, 0.040985107421875, 0.040985107421875, 0.0460357666015625]","[0.0495452880859375, 0.05063629150390625, 0.051727294921875, 0.051727294921875, 0.0567779541015625]","[0.027444444596767426, 0.02699444442987442, 0.026544444262981415, 0.026544444262981415, 0.03426666557788849]",[0.09646754 0.09484968 0.09338002 0.09210162 0.09134576],0.10428164,0.10388733,"[8.27917766571045, 9.935831260681152, 10.0, 10.0, 10.0]","[8.33428783416748, 10.0, 10.0, 10.0, 10.0]",0.7905913658846696,0.09762124346038262,0.2,0.24540133779264214,0.06884447614520554,0.08350886666666668,0.05,0.04521544181977253,
11,2,1,0.5015204,"[2.609409952163696, 2.978841972351074]",[0.08021978 0.         0.22477284 0.         0.0122807 ],[0.0087315  0.01242174 0.00533133 0.00115741 0.00182149],[0.         0.         0.00126743 0.         0.        ],"[0.0501556396484375, 0.052215576171875, 0.0430806465446949, 0.03851318359375, 0.0357106514275074]","[0.0608978271484375, 0.062957763671875, 0.0538228340446949, 0.04925537109375, 0.0464528389275074]","[0.03457777947187424, 0.03473333269357681, 0.03432592749595642, 0.034122221171855927, 0.033933334052562714]",[0.09075768 0.0903018  0.09564634 0.09746677 0.0957633 ],0.09911452,0.09951687,"[9.859781837463379, 9.694998931884765, 9.971895599365235, 9.753914833068848, 9.77690372467041]","[10.0, 10.0, 9.930697441101074, 9.49939136505127, 9.778727912902832]",0.6585155614518413,0.09875103155834791,0.2,0.170681670515545,0.06854633036777213,0.1,0.0,0.02053652901017627,
